Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2015-03-27 00:00:00-04:00,-0.025383379842089715,,0.013300878701742989,,-0.030794261771305398,,-0.2880096688755791,
2015-03-30 00:00:00-04:00,-0.00558719721236034,,0.014099203710262978,,-0.0060747249388151126,,-0.14835045945368952,
2015-03-31 00:00:00-04:00,-0.02659763709247509,,0.01431995605510103,,-0.020459876252836295,,-0.22913850328388297,
2015-04-01 00:00:00-04:00,-0.034726563323336235,,0.014244891992438901,,-0.020728155063221232,,-0.25410142854913165,
2015-04-02 00:00:00-04:00,-0.02436724248967559,,0.014352275817245118,,-0.011482118717454526,,-0.40649981991199824,
2015-04-06 00:00:00-04:00,-0.016602113609844094,,0.014596483861242265,,0.00509850137252621,,-0.30989901748649173,
2015-04-07 00:00:00-04:00,-0.05255655336283549,,0.01374366062822363,,-0.0036453461030427903,,-0.33560140474100086,
2015-04-08 00:00:00-04:00,-0.04970870494280799,,0.013720481107140456,,-0.005164260462676928,,-0.27704837294955154,
2015-04-09 00:00:00-04:00,-0.017314750403403134,,0.013043298882809248,,0.003030212249177433,,-0.3532542423859113,
2015-04-10 00:00:00-04:00,-0.02545634204850966,,0.012839843173161697,,0.008194070992102231,,-0.17178325649432347,
2015-04-13 00:00:00-04:00,-0.012533091174343536,,0.012558375337620298,,0.006639466988687115,,-0.23712578568590525,
2015-04-14 00:00:00-04:00,-0.02161272480873222,,0.012538513736038063,,0.0030151520075545335,,-0.4559526462856667,
2015-04-15 00:00:00-04:00,-0.019944449086703342,,0.012555276974674432,,0.007515204010825727,,-0.3786012708647598,
2015-04-16 00:00:00-04:00,-0.018437502254299964,,0.012534254602514462,,0.0032976533209709835,,-0.3900630304752051,
2015-04-17 00:00:00-04:00,-0.013131701919290917,,0.012335879586983747,,-0.007557635000757457,,0.1207445486736658,
2015-04-20 00:00:00-04:00,0.007898921367574863,,0.013042613063213226,,0.014846143701093606,,0.03416574297450614,
2015-04-21 00:00:00-04:00,-0.0018087123290447815,,0.013061887979480352,,0.009420089886384986,,-0.25658698344777553,
2015-04-22 00:00:00-04:00,0.03300943331563899,,0.012677740876864295,,0.021907572252545915,,-0.11588228043022697,
2015-04-23 00:00:00-04:00,0.060782045637016724,,0.01219210023126577,,0.02822634615772679,,0.09453552862133008,
2015-04-24 00:00:00-04:00,0.04684609890419589,,0.01182437548790638,,0.03147415380407903,,0.0680298260339911,
2015-04-27 00:00:00-04:00,0.07330706097070294,,0.012086999464670463,,0.047733118795638685,,1.2446228043334737,
2015-04-28 00:00:00-04:00,0.04489779399163929,,0.012415485571204997,,0.029704331773506176,,1.5874245359893457,
2015-04-29 00:00:00-04:00,0.012594038812617558,,0.012415941212666894,,0.014134882444475139,,0.36683366011798757,
2015-04-30 00:00:00-04:00,-0.025842666818327142,,0.013220225955089517,,-0.012516687992985553,,0.771174206530757,
2015-05-01 00:00:00-04:00,0.01137246158467664,,0.01431807220451583,,0.01707881114878429,,0.23456475807249078,
2015-05-04 00:00:00-04:00,0.022239919497552663,,0.014114842522018112,,0.014360312609200898,,0.08937487581481496,
2015-05-05 00:00:00-04:00,-0.011084142646007322,,0.014616474962590323,,-0.008128959376711764,,0.04409596085991052,
2015-05-06 00:00:00-04:00,-0.013260648356947069,,0.014641682579466637,,-0.013922245119780241,,0.48742960030471205,
2015-05-07 00:00:00-04:00,0.019478175646020945,,0.013846317892658258,,-0.008449703534562758,,-0.08918135857335918,
2015-05-08 00:00:00-04:00,0.031496161481551876,,0.014195827252093547,,0.009194256966882142,,0.14515137534678968,
2015-05-11 00:00:00-04:00,0.029189597590456584,,0.014250532698625184,,-0.0020284842409998838,,-0.1349271234303553,
2015-05-12 00:00:00-04:00,0.00020402698863297708,,0.013511701113342165,,-0.005590322459016139,0.02983510699784042,-0.009614919937360633,-0.13263021362903205
2015-05-13 00:00:00-04:00,0.01692777881699925,0.1619473611138158,0.01319328811311934,0.016163397944601844,-0.005034033103175295,0.02933695447144591,-0.2828962276585004,-0.372828409343852
2015-05-14 00:00:00-04:00,0.042161876647307084,0.22352622591513094,0.013818692217181648,0.01600133640995846,0.016784047977817185,0.051105602521269944,-0.06861700746738253,-0.17970643587420088
2015-05-15 00:00:00-04:00,0.031821382182626534,0.22170331967928858,0.013761008407941817,0.0160044881248373,0.014305977422193195,0.04742155687569882,-0.21597816580176699,-0.302773029924543
