Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2023-03-31 00:00:00-04:00,0.2290652110748974,0.8914769792447474,0.02338973343668307,0.03468982847418633,0.12262308446487213,0.38048185508521715,-0.12914187597195892,-0.19416283160014336
2023-04-03 00:00:00-04:00,0.2324733406478019,0.9394684145876278,0.023376355636754317,0.03456950220249051,0.12065631427928869,0.37755240298986426,-0.38201021765907717,-0.43094014912399337
2023-04-04 00:00:00-04:00,0.24779177139537745,0.9267768541780816,0.0232684513657129,0.03456268255801027,0.12095483688644748,0.37799644424628065,-0.2635876113038167,-0.33057627063003747
2023-04-05 00:00:00-04:00,0.23585789776403754,0.884176542343639,0.02351853854167821,0.034647256443046705,0.09634022294932088,0.3476664230953115,-0.3182516345497528,-0.3820391870698804
2023-04-06 00:00:00-04:00,0.2561032546370916,0.9396823582644744,0.023662744472771495,0.03464199251940923,0.11182567290668999,0.3669745582964308,-0.08898351419526951,-0.17246334875354152
2023-04-10 00:00:00-04:00,0.260343932506671,0.9741683621388659,0.023585289090885607,0.034512440266431445,0.09653800205719643,0.3483921112597699,-0.43549378273597006,-0.4881211031689088
2023-04-11 00:00:00-04:00,0.26135441203962917,0.9536819016834686,0.023570576830518455,0.03453639097770578,0.08376901299255812,0.33303288623048455,-0.41256237166357523,-0.4675733054132273
2023-04-12 00:00:00-04:00,0.2232766333054872,0.8120235633997206,0.02316786414626721,0.03370605334118287,0.07741980713897867,0.32516580407359186,-0.31118171826133423,-0.39023475257447116
2023-04-13 00:00:00-04:00,0.270614834511834,0.8295419025457575,0.02333045005356246,0.03376364490870345,0.10072085443326362,0.35517164470027596,-0.14572759964691173,-0.24724589620782988
2023-04-14 00:00:00-04:00,0.2690656402445444,0.7935866949355699,0.0233349225982663,0.033709281416700675,0.09783124552536582,0.3531212769939134,-0.21280883413465912,-0.29813991952191654
2023-04-17 00:00:00-04:00,0.18143055453862167,0.7876338296781531,0.0213243998885672,0.03372819207951976,0.07880488840925826,0.32835924005905404,-0.413896519245155,-0.49307288267663674
2023-04-18 00:00:00-04:00,0.17842083349482607,0.909305884120643,0.02136099656388012,0.03279580450255881,0.06823314842387518,0.3132813408596453,-0.5224624002165076,-0.5932326071048514
2023-04-19 00:00:00-04:00,0.16904241694417377,0.8932680145008784,0.021509868447922253,0.03283461332567485,0.0521335924036721,0.2912809271615584,-0.3646833627052538,-0.47078663080555605
2023-04-20 00:00:00-04:00,0.15191656732740788,0.8474810571916533,0.021745086526861572,0.032896779394520334,0.034578225069962,0.2672974013821616,-0.3390098427302878,-0.44868543250902326
2023-04-21 00:00:00-04:00,0.17172132257594885,0.8368421440220009,0.021352664390328423,0.03290717155564074,0.028510486343103603,0.25816235591900316,-0.280660402893837,-0.4052923471690232
2023-04-24 00:00:00-04:00,0.1853935048470945,0.8550256636206555,0.021129202843324087,0.03286466395301522,0.022547033775268233,0.2495236821040412,-0.3517972982260289,-0.4695146060947212
2023-04-25 00:00:00-04:00,0.14731903041965544,0.7274240690596552,0.02184600605850601,0.03275571340516142,-0.006872840593048601,0.21184346667845544,-0.20389024542798717,-0.3471803272482291
2023-04-26 00:00:00-04:00,0.07927031146326957,0.7221811588373883,0.017750984655097148,0.0327516222263922,-0.00047258441495012793,0.2157195798935898,0.7405083665307821,0.4251982501254996
2023-04-27 00:00:00-04:00,0.2063717441254782,1.0538956937067976,0.030530993724539084,0.03516758256634849,0.13137034499466727,0.37416365487744185,1.8369905435640916,1.3833972154615544
2023-04-28 00:00:00-04:00,0.17269328376902493,1.0122247931083366,0.030016080967978823,0.035105336189667775,0.1333764401002011,0.3736732444624804,0.5992605734598919,0.337811872277084
2023-05-01 00:00:00-04:00,0.2431879766777132,1.124213752730586,0.028426163155105044,0.03470294766881259,0.13835161075226177,0.37875113886614376,0.21267319404945928,-0.014050920203128037
2023-05-02 00:00:00-04:00,0.20944354296006717,1.0432147369120606,0.028746276096664757,0.034771566786574566,0.1127149423960423,0.3460549228921823,0.014380397335544082,-0.1748646156630046
2023-05-03 00:00:00-04:00,0.17248691577409936,0.9792085461295335,0.028740129031688127,0.03478772223468182,0.09650820698443585,0.32391459346039975,0.4304649010582553,0.1617002304635735
2023-05-04 00:00:00-04:00,0.1687104545006397,0.9938525268218286,0.028812058118828608,0.034725426873534866,0.07468465375743527,0.29495539405601456,-0.24644005754038045,-0.395692143745643
2023-05-05 00:00:00-04:00,0.13951442287098437,0.9720432250882172,0.028675995805870144,0.034746257344207096,0.06661563453412889,0.2817896560969064,0.13797110253168587,-0.09105717817754722
2023-05-08 00:00:00-04:00,0.13232383886886367,0.9958077449353178,0.028670956864215683,0.03469972862660578,0.06442917984594909,0.2754057816208435,-0.2976135004848032,-0.4468619968752403
2023-05-09 00:00:00-04:00,0.15051264934345165,1.0184223170947848,0.028436681850895554,0.03465071766403721,0.0599631672312424,0.2668898446746861,-0.2759771778152246,-0.4305894750749537
2023-05-10 00:00:00-04:00,0.16145122530539635,0.9381342078099313,0.028309192146229366,0.034498863555694696,0.05347848289863322,0.25676327481484074,-0.17923129043867492,-0.35372372520238593
2023-05-11 00:00:00-04:00,0.14823442346277615,0.9593650942944734,0.028134480183766804,0.034492309787640174,0.060861779668046845,0.2626419906600186,-0.1241378010629075,-0.30899051248828413
2023-05-12 00:00:00-04:00,0.12495190509113474,0.8743785835773956,0.02820404121201184,0.03440005737479033,0.04787228916147046,0.24396651949991743,-0.3013517125703289,-0.4498761193846953
2023-05-15 00:00:00-04:00,0.12701706266711676,0.8753238975770692,0.028241415485572244,0.03440237773404038,0.06621711398914054,0.26251364152493073,-0.10097210557871006,-0.29384151593617525
2023-05-16 00:00:00-04:00,0.1208523634270271,0.8813613089172401,0.028252690705832268,0.03439259081912093,0.061969793840527254,0.254062404866624,-0.20960930261163102,-0.37723402553172036
2023-05-17 00:00:00-04:00,0.1293311384739586,0.8650207938998726,0.028320143543352865,0.03435688083650256,0.07386897211513688,0.26503248341069163,-0.0780134233326657,-0.271597575875706
2023-05-18 00:00:00-04:00,0.16724996687667315,0.9066195154960652,0.028177647596497463,0.03435155113658829,0.08749932961159401,0.2790753415986458,-0.006979861124135733,-0.2103260242716204
2023-05-19 00:00:00-04:00,0.13669608205375772,0.8470563910761262,0.02806641903093529,0.03431385942360122,0.07749448076055021,0.2646038045328609,-0.05336818212043504,-0.24996836561829694
